player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Alice Capsey,1187120,Oval Invincibles (Women),2024,The Hundred Women's Competition,8.262,0.084,10.55,0.113,-2.288,-0.458,121,93,14,28,0,80,65,3,0,8,5,1,1,1.6,Inf,1.301,40.333,98,0.2,0.151,0,0.2,0.301,0.812,OI-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317111.png,#14f581,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326521.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326521.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324797.4.jpg
Alice Davidson-Richards,515876,Northern Superchargers (Women),2021,The Hundred Women's Competition,-32.516,-0.146,-13.969,-0.132,-18.548,-0.159,110,106,10,34,1,97,68,4,7,172,117,23,33,1.47,24.571,1.038,27.5,223,0.197,0.094,0.009,0.282,0.321,0.701,NSC-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317113.png,#6e0d9c,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305127.png
Alice Davidson-Richards,515876,Northern Superchargers (Women),2022,The Hundred Women's Competition,-31.27,-0.239,-16.136,-0.598,-15.134,-0.146,21,27,1,9,0,26,17,2,8,157,104,22,29,1.51,19.625,0.778,10.5,131,0.212,0.037,0,0.279,0.333,0.654,NSC-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317113.png,#6e0d9c,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305127.png
Alice Davidson-Richards,515876,Northern Superchargers (Women),2023,The Hundred Women's Competition,-20.35,-0.1,-6.481,-0.127,-13.869,-0.091,61,51,5,13,1,48,39,4,11,216,152,27,45,1.421,19.636,1.196,15.25,203,0.178,0.098,0.02,0.296,0.255,0.812,NSC-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317113.png,#6e0d9c,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305127.png
Alice Davidson-Richards,515876,Northern Superchargers (Women),2024,The Hundred Women's Competition,-3.569,-0.112,-3.569,-0.112,0,0,36,32,5,12,0,27,16,2,NA,NA,0,NA,NA,NA,NA,1.125,18,32,NA,0.156,0,NA,0.375,0.593,NSC-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317113.png,#6e0d9c,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323192.png,https://www.espncricinfo.com/db/PICTURES/CMS/305100/305127.png
Alice Dyson,877527,Manchester Originals (Women),2021,The Hundred Women's Competition,-15.031,-1.002,0,0,-15.031,-1.002,NA,0,NA,NA,NA,NA,NA,NA,0,31,15,5,3,2.067,Inf,NA,NA,15,0.333,NA,NA,0.2,NA,NA,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326522.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326522.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324785.4.jpg
Alice Macleod,424815,Welsh Fire (Women),2021,The Hundred Women's Competition,-11.478,-0.302,-8.896,-0.27,-2.582,-0.516,33,33,2,11,0,32,25,3,0,10,5,2,1,2,Inf,1,11,38,0.4,0.061,0,0.2,0.333,0.781,WF-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317110.jpg,#f60404,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326483.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326483.png,https://www.espncricinfo.com/db/PICTURES/CMS/325000/325006.4.jpg
Alice Monaghan,1030613,London Spirit (Women),2022,The Hundred Women's Competition,-7.334,-0.564,-7.334,-0.564,0,0,11,13,1,6,0,12,7,4,NA,NA,0,NA,NA,NA,NA,0.846,2.75,13,NA,0.077,0,NA,0.462,0.583,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331179.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331179.png,https://www.espncricinfo.com/db/PICTURES/CMS/328300/328300.4.jpg
Alice Monaghan,1030613,London Spirit (Women),2023,The Hundred Women's Competition,-3.972,-1.986,-3.972,-1.986,0,0,0,2,0,2,0,2,0,1,NA,NA,0,NA,NA,NA,NA,0,0,2,NA,0,0,NA,1,0,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331179.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331179.png,https://www.espncricinfo.com/db/PICTURES/CMS/328300/328300.4.jpg
Alice Monaghan,1030613,Manchester Originals (Women),2024,The Hundred Women's Competition,-1.816,-0.114,0,0,-1.816,-0.114,NA,0,NA,NA,NA,NA,NA,NA,0,20,16,2,6,1.25,Inf,NA,NA,16,0.125,NA,NA,0.375,NA,NA,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331179.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331179.png,https://www.espncricinfo.com/db/PICTURES/CMS/328300/328300.4.jpg
Alyssa Healy,275486,Northern Superchargers (Women),2022,The Hundred Women's Competition,21.529,0.253,21.529,0.253,0,0,129,85,25,40,3,61,23,6,NA,NA,0,NA,NA,NA,NA,1.518,21.5,85,NA,0.294,0.035,NA,0.471,0.377,NSC-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317113.png,#6e0d9c,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320125.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320125.png,https://www.espncricinfo.com/db/PICTURES/CMS/150200/150224.1.jpg
Amanda-Jade Wellington,381305,Manchester Originals (Women),2023,The Hundred Women's Competition,8.862,0.055,3.555,0.07,5.307,0.048,66,51,8,10,0,45,34,1,5,137,110,16,38,1.245,27.4,1.294,66,161,0.145,0.157,0,0.345,0.196,0.756,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg
Amanda-Jade Wellington,381305,Oval Invincibles (Women),2024,The Hundred Women's Competition,-13.2,-0.165,-2.306,-0.1,-10.895,-0.191,26,23,4,10,1,19,8,1,6,71,57,9,20,1.246,11.833,1.13,26,80,0.158,0.174,0.043,0.351,0.435,0.421,OI-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317111.png,#14f581,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg
Amanda-Jade Wellington,381305,Southern Brave (Women),2021,The Hundred Women's Competition,37.548,0.199,-14.657,-1.127,52.205,0.297,5,13,0,9,0,14,5,3,14,164,176,18,75,0.932,11.714,0.385,1.667,189,0.102,0,0,0.426,0.692,0.357,SB-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317112.png,#8ac705,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg
Amanda-Jade Wellington,381305,Southern Brave (Women),2022,The Hundred Women's Competition,19.001,0.107,4.508,0.322,14.492,0.089,28,14,5,3,1,10,6,3,17,202,163,23,55,1.239,11.882,2,9.333,177,0.141,0.357,0.071,0.337,0.214,0.6,SB-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317112.png,#8ac705,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/326400/326476.png,https://www.espncricinfo.com/db/PICTURES/CMS/324900/324996.4.jpg
Amara Carr,469880,London Spirit (Women),2021,The Hundred Women's Competition,-0.927,-0.042,-0.927,-0.042,0,0,19,22,2,9,0,20,11,1,NA,NA,0,NA,NA,NA,NA,0.864,19,22,NA,0.091,0,NA,0.409,0.55,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326523.png,https://www.espncricinfo.com/db/PICTURES/CMS/326500/326523.png,https://www.espncricinfo.com/db/PICTURES/CMS/324700/324742.4.jpg
Amelia Kerr,803971,London Spirit (Women),2022,The Hundred Women's Competition,11.406,0.055,-0.681,-0.007,12.087,0.115,119,101,14,30,0,88,63,5,11,138,105,19,43,1.314,12.545,1.178,23.8,206,0.181,0.139,0,0.41,0.297,0.716,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Amelia Kerr,803971,London Spirit (Women),2023,The Hundred Women's Competition,25.894,0.124,8.484,0.083,17.41,0.163,133,102,16,27,0,89,69,4,12,129,107,17,39,1.206,10.75,1.304,33.25,209,0.159,0.157,0,0.364,0.265,0.775,LS-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317119.png,#0830f7,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/320500/320534.png,https://www.espncricinfo.com/db/PICTURES/CMS/305700/305720.png
Ami Campbell,1007861,Manchester Originals (Women),2022,The Hundred Women's Competition,-21.433,-0.298,-21.433,-0.298,0,0,52,72,4,30,0,70,36,4,NA,NA,0,NA,NA,NA,NA,0.722,13,72,NA,0.056,0,NA,0.417,0.514,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/327900/327978.7.jpg
Ami Campbell,1007861,Manchester Originals (Women),2023,The Hundred Women's Competition,-12.308,-0.199,-12.308,-0.199,0,0,45,62,4,32,0,59,29,3,NA,NA,0,NA,NA,NA,NA,0.726,15,62,NA,0.065,0,NA,0.516,0.492,MO-W,https://www.espncricinfo.com/db/PICTURES/CMS/317100/317114.png,#ded9d9,https://upload.wikimedia.org/wikipedia/en/d/d8/The_Hundred_%28cricket%29_svg_logo.svg,#1C1C1C,#FF0082,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/331100/331183.png,https://www.espncricinfo.com/db/PICTURES/CMS/327900/327978.7.jpg
