player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Kaleem Sana,385938,Canada,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-0.939,-0.035,0,0,-0.939,-0.035,0,0,0,0,0,0,0,0,1,34,27,4,9,7.556,34,NA,NA,27,0.148,NA,NA,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/112500/112573.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112500/112573.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/112500/112573.1.jpg
Monank Patel,1159641,United States of America,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-4.818,-0.301,-4.818,-0.301,0,0,16,16,2,8,0,15,8,1,0,0,0,0,0,NA,NA,1,16,16,NA,0.125,0,NA,0.5,0.533,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340319.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340319.png,https://www.espncricinfo.com/db/PICTURES/CMS/339500/339520.4.jpg
Navneet Dhaliwal,817069,Canada,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-2.36,-0.054,-2.36,-0.054,0,0,61,44,9,17,3,35,19,1,0,0,0,0,0,NA,NA,1.386,61,44,NA,0.205,0.068,NA,0.386,0.543,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321280.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321280.png,https://www.espncricinfo.com/db/PICTURES/CMS/241000/241035.1.jpg
Nicholas Kirton,820685,Canada,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,13.047,0.421,13.047,0.421,0,0,51,31,5,5,2,26,27,1,0,0,0,0,0,NA,NA,1.645,51,31,NA,0.161,0.065,NA,0.161,1.038,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Nikhil Dutta,348135,Canada,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-13.769,-0.725,0,0,-13.769,-0.725,0,0,0,0,0,0,0,0,1,41,19,6,5,12.947,41,NA,NA,19,0.316,NA,NA,0.263,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321281.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321281.png,https://www.espncricinfo.com/db/PICTURES/CMS/179500/179599.1.jpg
Pargat Singh,446690,Canada,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-13.742,-1.057,-6.766,-0.967,-6.976,-1.163,5,7,0,2,0,7,5,1,0,15,6,2,0,15,Inf,0.714,5,13,0.333,0,0,0,0.286,0.714,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Saad Bin Zafar,359746,Canada,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-14.211,-0.592,0,0,-14.211,-0.592,0,0,0,0,0,0,0,0,0,44,24,6,7,11,Inf,NA,NA,24,0.25,NA,NA,0.292,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321289.png,https://www.espncricinfo.com/db/PICTURES/CMS/321200/321289.png,https://www.espncricinfo.com/db/PICTURES/CMS/264000/264081.1.jpg
Saurabh Netravalkar,398513,United States of America,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-6.916,-0.576,0,0,-6.916,-0.576,0,0,0,0,0,0,0,0,0,16,12,2,3,8,Inf,NA,NA,12,0.167,NA,NA,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340322.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340322.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340327.4.jpg
Shadley van Schalkwyk,334621,United States of America,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-11.903,-0.661,0,0,-11.903,-0.661,0,0,0,0,0,0,0,0,1,34,18,3,1,11.333,34,NA,NA,18,0.167,NA,NA,0.056,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Shreyas Movva,1206190,Canada,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,15.491,0.968,15.491,0.968,0,0,32,16,4,1,2,14,12,0,0,0,0,0,0,NA,NA,2,Inf,16,NA,0.25,0.125,NA,0.062,0.857,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Steven Taylor,348133,United States of America,2024,ICC Men's T20 World Cup,1415701,ICCMTWC_USA_CAN_2024-06-01,-13.935,-1.742,-3.737,-1.868,-10.198,-1.7,0,2,0,2,0,2,0,1,0,15,6,2,1,15,Inf,0,0,8,0.333,0,0,0.167,1,0,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173077.1.jpg
Akeal Hosein,530812,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,13.611,0.756,0,0,13.611,0.756,0,0,0,0,0,0,0,0,1,9,18,1,13,3,9,NA,NA,18,0.056,NA,NA,0.722,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321939.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321939.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326139.4.jpg
Alei Nao,524247,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,6.78,0.565,0,0,6.78,0.565,0,0,0,0,0,0,0,0,1,9,12,2,9,4.5,9,NA,NA,12,0.167,NA,NA,0.75,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321135.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321135.png,https://www.espncricinfo.com/db/PICTURES/CMS/179900/179907.1.jpg
Alzarri Joseph,670031,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,3.013,0.116,0,0,3.013,0.116,0,0,0,0,0,0,0,0,3,34,26,5,11,7.846,11.333,NA,NA,26,0.192,NA,NA,0.423,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321943.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321943.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321943.png
Andre Russell,276298,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,12.6,0.45,4.045,0.449,8.555,0.45,15,9,1,2,1,8,9,0,2,19,19,2,8,6,9.5,1.667,Inf,28,0.105,0.111,0.111,0.421,0.222,1.125,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316615.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316615.png,https://www.espncricinfo.com/db/PICTURES/CMS/308900/308972.png
Assad Vala,25056,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-1.251,-0.027,-6.254,-0.284,5.002,0.208,21,22,3,15,1,20,7,1,2,28,24,4,11,7,14,0.955,21,46,0.167,0.136,0.045,0.458,0.682,0.35,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321136.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321136.png,https://www.espncricinfo.com/db/PICTURES/CMS/172800/172837.1.jpg
Brandon King,670035,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-0.159,-0.005,-0.159,-0.005,0,0,34,29,7,16,0,22,6,1,0,0,0,0,0,NA,NA,1.172,34,29,NA,0.241,0,NA,0.552,0.273,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/321900/321983.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232775.jpg
Chad Soper,574287,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,0.547,0.02,-3.536,-0.393,4.083,0.227,10,9,1,3,0,8,6,1,1,19,18,2,8,6.333,19,1.111,10,27,0.111,0.111,0,0.444,0.333,0.75,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321137.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321137.png,https://www.espncricinfo.com/db/PICTURES/CMS/148200/148220.jpg
Charles Amini,332980,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-8.796,-0.338,-8.537,-0.61,-0.259,-0.022,12,14,0,5,0,14,12,1,0,14,12,1,3,7,Inf,0.857,12,26,0.083,0,0,0.25,0.357,0.857,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321138.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321138.png,https://www.espncricinfo.com/db/PICTURES/CMS/172800/172831.1.jpg
Gudakesh Motie,670045,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-0.877,-0.049,0,0,-0.877,-0.049,0,0,0,0,0,0,0,0,1,24,18,3,7,8,24,NA,NA,18,0.167,NA,NA,0.389,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326127.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326128.4.jpg
Hiri Hiri,646175,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-9.526,-1.588,-9.526,-1.588,0,0,2,6,0,4,0,7,2,1,0,0,0,0,0,NA,NA,0.333,2,6,NA,0,0,NA,0.667,0.286,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321144.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321144.png,https://www.espncricinfo.com/db/PICTURES/CMS/179800/179889.1.jpg
John Kariko,1295879,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,10.801,0.45,0,0,10.801,0.45,0,0,0,0,0,0,0,0,1,18,24,1,14,4.5,18,NA,NA,24,0.042,NA,NA,0.583,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,NA,NA,NA
Johnson Charles,333066,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-3.737,-3.737,-3.737,-3.737,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,1,0,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322008.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322008.png,https://www.espncricinfo.com/db/PICTURES/CMS/144900/144991.1.jpg
Kabua Morea,524255,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-9.24,-0.486,0.684,0.684,-9.924,-0.551,2,1,0,0,0,2,2,0,0,31,18,6,6,10.333,Inf,2,Inf,19,0.333,0,0,0.333,0,1,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/329700/329753.png,https://www.espncricinfo.com/db/PICTURES/CMS/329700/329753.png,https://www.espncricinfo.com/db/PICTURES/CMS/179800/179895.1.jpg
Kiplin Doriga,646173,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,4.019,0.223,4.019,0.223,0,0,27,18,3,6,0,16,15,0,0,0,0,0,0,NA,NA,1.5,Inf,18,NA,0.167,0,NA,0.333,0.938,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321149.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321149.png,https://www.espncricinfo.com/db/PICTURES/CMS/179800/179883.1.jpg
Lega Siaka,440990,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-3.117,-1.558,-3.117,-1.558,0,0,1,2,0,1,0,3,1,1,0,0,0,0,0,NA,NA,0.5,1,2,NA,0,0,NA,0.5,0.333,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321151.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321151.png,https://www.espncricinfo.com/db/PICTURES/CMS/148200/148245.jpg
Nicholas Pooran,604302,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-6.029,-0.223,-6.029,-0.223,0,0,27,27,3,16,2,24,11,1,0,0,0,0,0,NA,NA,1,27,27,NA,0.111,0.074,NA,0.593,0.458,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320109.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320109.png,https://www.espncricinfo.com/db/PICTURES/CMS/302200/302286.jpg
Romario Shepherd,677077,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-5.417,-0.285,0,0,-5.417,-0.285,0,0,0,0,0,0,0,0,1,24,19,1,4,7.579,24,NA,NA,19,0.053,NA,NA,0.211,NA,NA,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322037.png
Roston Chase,391832,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,14.557,0.27,10.424,0.386,4.133,0.153,42,27,6,6,2,21,14,0,0,26,27,2,11,5.778,Inf,1.556,Inf,54,0.074,0.222,0.074,0.407,0.222,0.667,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322039.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322039.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305909.1.jpg
Rovman Powell,820351,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-3.599,-0.257,-3.599,-0.257,0,0,15,14,2,6,0,12,7,1,0,0,0,0,0,NA,NA,1.071,15,14,NA,0.143,0,NA,0.429,0.583,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/246200/246267.1.jpg
Sese Bau,420427,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-8.37,-0.171,1.174,0.027,-9.544,-1.591,50,43,7,17,1,38,20,1,0,18,6,3,1,18,Inf,1.163,50,49,0.5,0.163,0.023,0.167,0.395,0.526,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321159.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321159.png,https://www.espncricinfo.com/db/PICTURES/CMS/148200/148237.jpg
Sherfane Rutherford,914541,West Indies,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,-7.887,-1.127,-7.887,-1.127,0,0,2,7,0,5,0,7,2,1,0,0,0,0,0,NA,NA,0.286,2,7,NA,0,0,NA,0.714,0.286,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/309000/309087.png
Tony Ura,302845,Papua New Guinea,2024,ICC Men's T20 World Cup,1415702,ICCMTWC_WI_PNG_2024-06-02,2.074,0.415,2.074,0.415,0,0,2,5,0,3,0,5,2,1,0,0,0,0,0,NA,NA,0.4,2,5,NA,0,0,NA,0.6,0.4,NA,NA,NA,https://upload.wikimedia.org/wikipedia/en/8/89/2024_ICC_Men%27s_T20_World_Cup_logo.svg,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321161.png,https://www.espncricinfo.com/db/PICTURES/CMS/321100/321161.png,https://www.espncricinfo.com/db/PICTURES/CMS/172800/172833.1.jpg
